id,description
2362599,"Perú es el segundo productor mundial del cacao-<p>Perú también produce cacao blanco, el cual se encuentra en poquísimos países y se caracteriza por su sabor, aroma y resistir enfermedades que atacan a este fruto.</p>"
8549621,"Coronavirus: INS analiza mutaciones de la COVID-19 en pacientes peruanos-<p>Científicos del Instituto Nacional de Salud secuenciaron 71 genomas en pacientes contagiados con la <span class="caps">COVID</span>-19.</p>"
8549621,"Coronavirus: INS analiza mutaciones de la COVID-19 en pacientes peruanos-<p>Científicos del Instituto Nacional de Salud secuenciaron 71 genomas en pacientes contagiados con la <span class="caps">COVID</span>-19.</p>"
6388241,"Organización cacaotera de Junín realiza su primera exportación de cacao orgánico a Indonesia-<p>El cacao orgánico es un producto con muchos beneficios que se puede consumir de diversas formas. En el Perú, los encargados de su producción son muy cuidadosos desde el inicio.</p>"
6388241,"Organización cacaotera de Junín realiza su primera exportación de cacao orgánico a Indonesia-<p>El cacao orgánico es un producto con muchos beneficios que se puede consumir de diversas formas. En el Perú, los encargados de su producción son muy cuidadosos desde el inicio.</p>"
2848511,"¿Qué actividades regresan desde el 1 de octubre con la fase 4 de la reactivación económica?-<p>Desde el 1 de octubre inicia la fase 4 de la reactivación económica, la cual será de forma gradual y también incluye el aumento de aforo en actividades que ya están funcionando.</p>"
2848511,"¿Qué actividades regresan desde el 1 de octubre con la fase 4 de la reactivación económica?-<p>Desde el 1 de octubre inicia la fase 4 de la reactivación económica, la cual será de forma gradual y también incluye el aumento de aforo en actividades que ya están funcionando.</p>"
7377928,"Presidente del Perú, Martín Vizcarra, comunica que el 8 de octubre será día laborable-<p>Esta noticia, el presidente del Perú, la comunicó durante la conferencia que realizó este miércoles para contar sobre las medida respecto al <span class="caps">COVID</span>-19.</p>"
7377928,"Presidente del Perú, Martín Vizcarra, comunica que el 8 de octubre será día laborable-<p>Esta noticia, el presidente del Perú, la comunicó durante la conferencia que realizó este miércoles para contar sobre las medida respecto al <span class="caps">COVID</span>-19.</p>"
5134666,"Estas son las medidas de protección para reanudación de vuelos internacionales-<p>En octubre se reanudarán los vuelos internacionales y el Gobierno peruano ha establecido un sinnúmero de reglas para evitar el contagio de la <span class="caps">COVID</span>-19.</p>"
5134666,"Estas son las medidas de protección para reanudación de vuelos internacionales-<p>En octubre se reanudarán los vuelos internacionales y el Gobierno peruano ha establecido un sinnúmero de reglas para evitar el contagio de la <span class="caps">COVID</span>-19.</p>"
148874,"6 laboratorios están interesados en probar sus vacunas contra la COVID-19 en Perú-<p>Esta semana comenzó en Lima una segunda ronda de aplicación de la vacuna desarrollada por Sinopharm a unos 3.000 voluntarios inscritos en la página web de la Universidad Nacional Mayor de San Marcos.</p>"
148874,"6 laboratorios están interesados en probar sus vacunas contra la COVID-19 en Perú-<p>Esta semana comenzó en Lima una segunda ronda de aplicación de la vacuna desarrollada por Sinopharm a unos 3.000 voluntarios inscritos en la página web de la Universidad Nacional Mayor de San Marcos.</p>"
8083831,"¿Cómo será el diseño de las viviendas en el futuro debido al coronavirus?-<p>Es importante tener ambientes con una buena iluminación y ventilación natural, especialmente en las zonas creadas para el trabajo y estudio.</p>"
8083831,"¿Cómo será el diseño de las viviendas en el futuro debido al coronavirus?-<p>Es importante tener ambientes con una buena iluminación y ventilación natural, especialmente en las zonas creadas para el trabajo y estudio.</p>"
8476975,"¿Qué papel cumplen las vacunas en el cuidado del corazón?-<p>Llevar una dieta sana, hacer ejercicios y realizar otras actividades que nos ayuden a mantenernos activos para así proteger la salud del corazón.</p>"
2670700,"Coronavirus en Perú: disminuye la cifra diaria de fallecidos por COVID-19-<p>A pesar de que Perú tiene la tasa global más alta en mortalidad, el reporte del ministerio de Salud confirmó que en las últimas horas se produjeron 62 fallecidos, la mitad del sábado, y que el acumulado es de 32.324 muertos.</p>"
2670700,"Coronavirus en Perú: disminuye la cifra diaria de fallecidos por COVID-19-<p>A pesar de que Perú tiene la tasa global más alta en mortalidad, el reporte del ministerio de Salud confirmó que en las últimas horas se produjeron 62 fallecidos, la mitad del sábado, y que el acumulado es de 32.324 muertos.</p>"
1373285,"¿Cómo acceder a segundo Bono Familiar Universal?-<p>De acuerdo a lo dicho por el presidente Martín Vizcarra este bono estará orientado a sectores urbanos golpeados por la pandemia del coronavirus.</p>"
1373285,"¿Cómo acceder a segundo Bono Familiar Universal?-<p>De acuerdo a lo dicho por el presidente Martín Vizcarra este bono estará orientado a sectores urbanos golpeados por la pandemia del coronavirus.</p>"
1072148,"¿Cómo preparar pan en el horno microondas?-<p>En esta nota, te compartimos una receta para preparar pan en el horno microondas de forma sencilla y puedas disfrutar de un delicioso desayuno hecho en casa. </p>"
1888310,"¿Cómo utilizar flores para elevar tus cócteles?-<p>Conoce en esta nota como darle un sabor diferente a tus cócteles y también cómo adornarlos utilizando flores. </p>"
6867965,"Liga Contra el Cáncer: ¿cómo podemos colaborar este 2020 con la colecta pública?-<p>Esta colecta se realiza con el objetivo de seguir ayudando a las personas de pocos recursos que no pueden acceder a chequeos de prevención debido a su situación económica.</p>"
6867965,"Liga Contra el Cáncer: ¿cómo podemos colaborar este 2020 con la colecta pública?-<p>Esta colecta se realiza con el objetivo de seguir ayudando a las personas de pocos recursos que no pueden acceder a chequeos de prevención debido a su situación económica.</p>"
1492051,"Así puedes preparar cheesecake de plátano con chocolate y manjar sin usar el horno-<p>El cheesecake se puede preparar con diversas frutas, una innovadora opción es el plátano y en esta nota te compartimos la receta del cheesecake de plátano con chocolate y manjar sin usar el horno.</p>"
4764764,"Lanzan campaña para promover la vacunación gratuita de niños, gestantes y adultos mayores-<p>Las vacunas cumplen un papel importante en el cuidado de la salud de las personas, por lo que es primordial cumplir con el cronograma de aplicación.</p>"
7022212,"¿Qué es la leucemia mieloide crónica y cuáles son sus síntomas?-<p>La leucemia mieloide crónica es una enfermedad que deteriora al paciente de forma lenta. Conoce los síntomas y más en esta nota que te compartimos.</p>"
8133599,"4 tips para empezar un negocio en el rubro pastelero-<p>Muchas personas están optando por iniciar negocios para poder apoyar en la economía de su hogar o en caso de no contar con un empleo actualmente.</p>"
2832953,"Aprende a preparar tallarines rojos con carne de soya-<p>Los tallarines rojos son infaltables en las mesas de los peruanos, pero hoy aprenderemos a darle un toque vegetariano a este delicioso plato.</p>"
1451321,"¿Cómo cuidar a un paciente con Alzheimer durante la pandemia por el coronavirus?-<p>El Alzheimer es una enfermedad degenerativa que afecta a los adultos mayores (desde los 65 años aproximadamente) y produce la pérdida de la memoria.</p>"
128368,"Así puedes preparar la papa rellena con carne de soya-<p>La papa rellena es un potaje muy nutritivo muy famoso de la gastronomía peruana, pero que también se disfruta en otros países de Latinoamérica.</p>"
9404164,"Tallarines rojos: conoce la sencilla receta de este exquisito platillo-<p>Los tallarines rojos es un platillo de la gastronomía peruana que siempre se disfruta en el hogar de un peruano. Si aún no sabes cómo prepararlo, te recomendamos seguir los pasos de la siguiente receta.</p>"
8439524,"¿Quieres disfrutar de la rica chanfainita? Aprende su sencilla receta-<p>La chanfainita es una comida muy rica que a la mayoría de peruanos les gusta. En esta nota, te compartimos su receta con los más sencillos pasos. ¿Preparado para sorprender a tu familia?</p>"
8403894,"Aprende a preparar un riquísimo menestrón y sorprende a todos en casa-<p>El menestrón es un plato delicioso que, aunque la mayoría lo consuma especialmente en invierno, muchos no se resisten a probarla en cualquier estación del año.</p>"
9478339,"Así se prepara el delicioso pisco sour-<p>Si eres de las personas que no saben preparar el delicioso Pisco Sour, a continuación te compartimos su receta.</p>"
6473433,"Tallarines verdes: disfruta de su delicioso sabor con esta práctica receta-<p>¿Te gustan los tallarines verdes? ¿Te gustaría aprender a prepararlo? En esta nota, te compartimos la receta. Solo sigue los pasos y estarás listo(a) para sorprender a todos en casa.</p>"
7208613,"Mazamorra morada: conoce cómo preparar el tradicional postre peruano-<p>La mazamorra morada es un postre muy popular que se suele disfrutar en cualquier época del año. Conoce su sencilla receta.</p>"
7976223,"Lomo saltado: la receta ideal para preparar esta delicia peruana en casa-<p>El lomo saltado es un plato muy rico que encanta el paladar de los peruanos. A continuación, la receta perfecta para que sorprendas en casa a quienes más quieres.</p>"
8000381,"Aprende a preparar un delicioso espesado norteño-<p>El espesado norteño es uno de los potajes más deliciosos de la comida típica de Chiclayo.</p>"
7038613,"Lúcuma: 5 beneficios que esta fruta le brinda a tu salud-<p>¿Quieres estar saludable? Entonces empieza a comer la deliciosa lúcuma y podrás notar los cambios.</p>"
7563420,"Día Nacional del Cuy: ¿qué necesitas saber de esta celebración?-<p>El cuy es un alimento que posee una carne muy nutritiva, por lo que es muy recomendado.</p>"
4170821,"Día del Cacao y Chocolate Peruano: ¿por qué se festeja esta fecha?-<p>Este 1 de octubre se festeja el Día del Cacao y el Chocolate Peruano y la mejor manera de festejarlo es disfrutando algún postre.</p>"
6336897,"Día del Cacao y Chocolate Peruano: 3 cócteles para festejar esta fecha-<p>Dos de los ingredientes más populares en Perú son el cacao y chocolate peruano, por lo que debían tener su fecha especial.</p>"
3498684,"DT Show: Universitario goleó, pero Melgar vs. UTC será la final del Torneo de Verano 2017 [VIDEO]-Melgar y UTC no ganaron, pero jugarán la final del Torneo de Verano 2017. Universitario goleó y Alianza Lima empató en Cajamarca"
3453874,"Roger Federer todavía no vuelve: suizo renunció a Roland Garros-El tenista suizo Roger Federer anunció este lunes que no participará en el próximo torneo de Roland Garros en París para poder preparar mejor la temporada sobre hierba y en pista dura."
5165713,"Juan Aurich en crisis: la curiosa defensa de un directivo chiclayano-Juan Aurich recibió 13 goles en solo cuatro días. A pesar de ello, el delegado del club brindó sorprendentes declaraciones"
9658336,"Waldir Sáenz: ¿Pudo ser un crack de nivel internacional? [OPINIÓN]-Primero lo primero: Waldir Sáenz es un histórico del club. No es un goleador de rachas o de solo un año bueno, nada que ver. Waldir Sáenz fue el delantero aliancista más importante desde inicios de los 90 hasta que apareció Farfán. Definitivo en los últimos metros, era un 9 con aspecto y estatura de 10, chaplinesco, diría Menotti. Por más de una década nadie lo hizo mejor que él."
6919187,"Waldir Sáenz cumple años: sus dos goles favoritos a Universitario [VIDEO]-Mencionar su nombre en Alianza Lima es pensar en el gol. Waldir Alejandro Sáenz Pérez es el goleador histórico del club íntimo y sin duda es uno de los jugadores más emblemáticos de las últimas dos décadas del cuadro de La Victoria. A propósito de su cumpleaños 44 recordamos recordamos dos tantos a la 'U', una de sus víctimas favoritas."
5079945,"Universitario de Deportes: así se vivió "La Previa" en el Monumental [VIDEO]-Universitario de Deportes cerró su participación en el Torneo de Verano 2017 con una goleada por 3-0 frente a Comerciantes Unidos. El conjunto crema se despidió regalando goles en el Monumental."
954604,"Torneo de Verano 2017: campeón se conocerá en pleno Apertura-La etapa de grupos del Torneo de Verano 2017 llegó a su fin y ahora solo falta conocer al campeón que saldrá entre Melgar y UTC. Sin embargo, el flamante ganador del primer certamen del año en el fútbol peruano se conocerá en pleno Apertura."
6478921,"Torneo de Verano 2017: conoce a los goleadores del certamen-Culminó la fase de grupos del Torneo de Verano 2017 y, a la espera del campeón, conoce a los goleadores del certamen peruano"
3968463,"Torneo de Verano 2017: tablas de posiciones al término de la última fecha-El Torneo de Verano culminó el domingo. Los finalistas son UTC y FBC Melgar, quienes quedaron líderes de sus grupos"
2616593,"Universitario goleó 3-0 a Comerciantes Unidos en el Monumental [VIDEO]-Universitario de Deportes goleó 3-0 a Comerciantes Unidos y cerró con un triunfo el Torneo de Verano 2017. Los cremas ya piensan en el inicio del Torneo Apertura."
4743994,"Sporting Cristal ganó a Melgar 2-0 en última fecha del Torneo de Verano [VIDEO]-Sporting Cristal superó 2-0 a Melgar con goles de Lobatón y Ávila por la última fecha del Torneo de Verano"
599284,"Universitario: Tejada abrió el marcador y celebró como Dybala-Universitario de Deportes venía haciendo pesar su superioridad  al pasar de cada minuto en el el encuentro que viene disputando ante Comerciantes Unidos en el estadio Monumental por la última jornada del Torneo de Verano. Entonces, el panameño Luis Tejada apareció nuevamente para abrir el marcador y poner adelante a los cremas 1-0."
1071145,"Cuando el fútbol peruano dio vergüenza a nivel internacional-Hace mucho que no nos va bien en torneos internacionales. Cristal y Melgar están a punto de ser eliminados en esta edición de Copa Libertadores 2017."
2725454,"Cristal: Carlos Lobatón habló fuerte en conferencia de prensa-La sequía de triunfos de Sporting Cristal en el Torneo de Verano desde hace tres fechas, comienza a tener los primeros afectados. Carlos Lobatón no aguantó más ante negativas especulaciones de la prensa y lanzó fuertes declaraciones."
2135130,"Sporting Cristal: aclaraciones y verdades sobre venta del club-En medio de una crisis de resultados, vuelve a entrar en la agenda informativa la posible venta de Sporting Cristal. La cervecería Backus, principal accionista del club, ha vivido hace unos meses una transferencia de administración y eso podía traer como consecuencia una modificación en las prioridades y relaciones con respecto al futuro del cuadro rimense. El rumor es conocido y los secretos a voces comenzaron a revelarse. Toca informar lo concreto. ¿Es cierto que a fin de año el Sporting cambiará de dueño?"
2936291,"Salomón Libman y una curiosa coincidencia con Gianluigi Buffon-El arquero de la Juventus, Gianluigi Buffon, es ídolo de varios jugadores alrededor de mundo. En el Perú, Salomón Libman no ocultó su admiración por el guardameta italiano y publicó una curiosa en las redes sociales."
9956277,"Melgar finalista de Torneo de Verano 2017: igualó 2-2 frente a Ayacucho FC [VIDEO]-Melgar igualó 2-2 frente a Ayacucho FC y aseguró su presencia en la final del Torneo de Verano 2017 a falta de una fecha. Los mistianos empataron luego de ir perdiendo por dos goles y ganaron el Grupo A."
6051517,"Vergonzoso: Juan Aurich fue humillado 6-1 por Arsenal de Sarandí en Copa Sudamericana-El Arsenal argentino, colista de la Liga argentina, recibirá este jueves al Juan Aurich, colista del Grupo B en su torneo doméstico, en la vuelta de la primera fase de la Copa Sudamericana con la ventaja de haber conseguido una victoria por 0-2 en su visita al estadio Elías Aguirre."
2190479,"Sporting Cristal: Backus se pronuncia sobre posible venta-La noticia de la posible venta de Sporting Cristal fue portada de diarios deportivos. Es más, por las redes sociales se especulaba que ya habría acuerdo para comprar el club del Rímac; sin embargo, la gente de Backus pegó el grito al cielo y aseguró que por el momento no hay nada arreglado con ningún empresario."
9582199,"Julio César Uribe cumplió hoy 60 años y así lo recordamos-El fútbol peruano guarda en sus mejores recuerdos a los jugadores que más alegrías le entregaron. Uno de ellos es Julio César Uribe, quien ha cumplido este martes 60 años de edad y El Comercio lo recordó de la mejor manera: recopilando sus mejores goles y jugadas."
9132055,"Uribe: tanto o más que Cubillas, por Mario Fernández-Aunque no tenga diez goles en mundiales, ni el guiño de la FIFA en las ceremonias oficiales, ni el amén de los marketeros que le celebran su habilidad para ser diplomático, debo decir –a riesgo de que los 'trolls' me derroten por goleada- que Julio César Uribe fue tanto o más que Cubillas. Más en calidad natural, más en técnica, en espacio reducido, más en jerarquía potencial. Si bajamos a la cancha a recordarlo, era la unión del volante con el punta; o mejor, la mezcla made in Cristal del asistidor cabal con el goleador serial."
312022,"Alianza Lima: Pablo Bengoechea defendió titularidad a Lionard Pajoy-Pablo Bengoechea, entrenador de Alianza Lima, ha manifestado en conferencia de prensa que la confianza hacia Lionard Pajoy siempre estuvo intacta y nunca dudó de su capacidad goleadora. Además, el uruguayo pidió paciencia al hincha, pues el cuadro íntimo mostrará mayor regularidad en el venido Torneo Apertura."
7762315,""¿En serio nos importa la Copa Libertadores 2017?", por Pedro Canelo-Las efemérides de ayer en los medios deportivos nos recordaron que han pasado 20 años desde esa clasificación de Sporting Cristal a cuartos de final de la Copa Libertadores, después de superar a domicilio por 1-0 a Vélez Sarsfield. Dos décadas desde aquella corrida de Jorge Soto para anotarle a José Luis Chilavert, quien en la previa había dicho que “no conocía” al ex lateral celeste. Después de esa campaña cervecera con subcampeonato copero, solo una vez se ha repetido un pase a cuartos de un club peruano en la Libertadores (Real Garcilaso en el 2013). La historia parece ser escrita con el molde de lo previsible: campeonar en casa, clasificar a la Copa, ser eliminados. FIN. En la repetición, está el susto."
65933,"Universitario: Luis Tejada se quejó sobre falta de pago y Vento lo desmintió-Luis Tejada ha comenzado a tomar la batuta de la delantera de Universitario de Deportes. El panameño no ha dejado de anotar desde hace dos fechas y ante Municipal les dio el triunfo, sin embargo, no todo estaría bien."
6525945,"Sporting Cristal: Irven Ávila se perdió gol debajo del arco [VIDEO]-Sporting Cristal tuvo un partido para el olvido frente a la Academia Cantolao en el estadio Miguel Grau del Callao. Los celestes perdieron 2-0 por la fecha 13 del Torneo de Verano. En el segundo tiempo, Irven Ávila desperdició una clara acción debajo del arco."
3583782,"DT Show: UTC ganó el Grupo B y Universitario volvió al triunfo [VIDEO]-DT Show te trae lo mejor que dejó la fecha 13 del Torneo de Verano 2017, en la que se definió el ganador del Grupo B mientras que en el A, Melgar sigue siendo el favorito para llegar a la final."
9271396,"Sporting Cristal: el día que Soto le tapó la boca a Chilavert-“¿Quién es Jorge Soto?”. Fiel a su estilo provocador, José Luis Chilavert lanzó un golpe bajo para minimizar al ‘Camello’ previo al duelo de revancha entre Sporting Cristal y Vélez Sarsfield, por los octavos de final de la Copa Libertadores de 1997. El partido de ida en el Estadio Nacional había terminado sin goles."
8042110,"Torneo de Verano 2017: así van las tablas de posiciones con Melgar y UTC como finalistas-Los finalistas del Torneo de Verano 2017 están definidos a falta de una fecha. Melgar se llevó el Grupo A luego de igualar frente a Ayacucho FC en partido pendiente y enfrentará a UTC para conocer al campeón del certamen."
6779565,"Luis Tejada tras doblete con Universitario: "Vamos por buen camino, hay que seguir así"-Luis Tejada, delantero de Universitario de Deportes, manifestó que es necesario mantener la calma, luego de anotar un doblete con el cual la crema venció por 2-1 a Deportivo Municipal en el Torneo de Verano 2017. El panameño señaló que la 'U' debe seguir por el mismo camino para pelear los primeros puestos en el Apertura."
6724838,"Sporting Cristal perdió 2-0 frente a Cantolao en el Callao-Sporting Cristal volverá al ruedo en el Torneo de Verano. Su próximo rival será la Academia Cantolao en el marco de la décimo tercera fecha del certamen nacional. El duelo se llevará a cabo este lunes (03:30 pm / Gol Perú) en el estadio Miguel Grau del Callao."
5464953,"Día del Anticucho: 4 cosas que debes saber sobre esta delicia-<p>¿Te gustan los anticuchos? Anímate a disfrutar esa delicia junto a tu familia o amigos.</p>"
2619159,"Aprende a preparar un delicioso cuy a la brasa con esta receta-<p>El cuy es un alimento nutricional y es preparado en distintas formas. Aquí te dejamos la receta para que disfrutes el cuy de la forma que más te gusta. </p>"
1862034,"Lomito de cuy, peruanísimo plato que debes probar-<p>El cuy tiene un valor nutricional y es rico en proteínas. Por ello, te mostramos la receta del lomito de cuy. </p>"
8632901,"¿Quieres disfrutar de un rico helado de lúcuma hecho en casa?-<p>El helado de uno de los postres más preferidos por las personas durante el verano. Por ello, a continuación te damos la receta. </p>"
5837549,"Estofado de pollo: Aprende cómo prepararlo con esta fácil receta-<p>Comparte un rico almuerzo en familia con un delicioso <a href="http://peru.com/noticias-de-estofado-pollo-41139?pid=4">estofado de pollo</a>. Si no sabes cómo preparar este platillo peruano, toma nota de esta sencilla receta.</p>"
2538190,"¿Sabes cómo se prepara una rica Malaya dorada? Entérate aquí-<p>Anímate a sorprende a tu familia con un <a href="http://peru.com/noticias-de-malaya-dorada-90754?pid=4">plato</a> diferente. <strong>Te enseñamos a prepararlo</strong>.</p>"
